Key,Value
2.191495648088517,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     139.9389           18  55.5556               18.0885   
2018       0.3031           30  36.6667               15.0963   
2019      93.0633           25  60.0000               12.4404   
2020     -13.7838           30  23.3333               34.3590   
2021     188.0415           27  51.8519               21.9726   
2022     -29.5510           24  25.0000               28.7620   
2023      61.6482           24  37.5000               20.7097   
2024      21.4979           14  57.1429                9.8419   
Overall  461.1580          192  39.0625               18.0970   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -5.1182     -16.1434       8.6685  8, 33, 93, 100  
2018                -8.7240     -86.7299       0.0035  8, 33, 93, 100  
2019                -9.3543     -30.2880       3.0726  8, 33, 93, 100  
2020               -11.0564    -168.6576      -0.0817  8, 33, 93, 100  
2021                -9.1981     -42.6467       4.4093  8, 33, 93, 100  
2022               -11.2291    -128.5224      -0.2299  8, 33, 93, 100  
2023                -8.3159     -62.5187       0.9861  8, 33, 93, 100  
2024                -9.5396     -21.3233       1.0082  8, 33, 93, 100  
Overall             -9.6799    -210.4307       2.1915   8,33, 93, 100  "
2.1814369395917366,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     146.0762           19  63.1579               15.8567   
2018     -73.4397           35  25.7143               14.8794   
2019     104.5412           26  50.0000               17.8433   
2020      40.8484           33  27.2727               35.5462   
2021     253.5921           27  55.5556               24.3305   
2022     -86.8458           28  14.2857               39.8347   
2023      23.3272           26  34.6154               16.7446   
2024      69.9405           15  46.6667               18.3437   
Overall  478.0402          209  36.2637               20.4211   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -6.3149     -21.9132       6.6661  10, 36, 99, 90  
2018                -7.9752    -138.4622      -0.5304  10, 36, 99, 90  
2019                -9.8017     -51.1396       2.0442  10, 36, 99, 90  
2020               -11.6278    -219.1400       0.1864  10, 36, 99, 90  
2021                -9.2804     -42.6467       5.9464  10, 36, 99, 90  
2022               -10.2577    -185.8116      -0.4674  10, 36, 99, 90  
2023                -7.4926     -57.8883       0.4030  10, 36, 99, 90  
2024                -7.3081     -22.5959       3.0953  10, 36, 99, 90  
Overall             -9.3608    -219.1400       2.1814   10,36, 99, 90  "
2.1698935661564778,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     173.3494           19  52.6316               22.6438   
2018     -46.1062           29  41.3793               10.1150   
2019      97.3722           28  53.5714               13.7372   
2020     -72.1372           34  23.5294               24.6591   
2021     226.9700           29  48.2759               24.9974   
2022       5.2215           26  30.7692               24.9813   
2023     -40.3220           22  31.8182               11.7242   
2024      53.1640           16  43.7500               16.7584   
Overall  397.5117          203  39.0335               17.3670   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -5.8988     -29.0307       5.9712  10, 33, 90, 70  
2018                -9.8521     -62.3445      -0.7395  10, 33, 90, 70  
2019                -8.3605     -44.6919       2.1787  10, 33, 90, 70  
2020               -10.3619    -182.7486      -0.3947  10, 33, 90, 70  
2021                -8.1995     -46.2499       4.9075  10, 33, 90, 70  
2022               -10.8127     -97.6068       0.0535  10, 33, 90, 70  
2023                -8.1594    -105.7220      -0.3814  10, 33, 90, 70  
2024                -7.1272     -21.5697       2.4648  10, 33, 90, 70  
Overall             -9.1113    -183.1941       2.1699   10,33, 90, 70  "
2.1639280539131587,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     133.9239           17  58.8235               18.2286   
2018     -39.0071           19  42.1053                9.9451   
2019      46.0815           22  50.0000               12.7699   
2020     -52.9767           24  16.6667               44.7146   
2021     265.5485           19  57.8947               30.5833   
2022       5.8008           22  31.8182               22.9508   
2023      44.9230           19  57.8947               10.8868   
2024      31.8762           12  33.3333               22.2445   
Overall  436.1701          154  41.7476               18.2219   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -6.9089     -26.9776       4.9643  12, 30, 99, 70  
2018               -10.7789     -48.1193      -0.8106  12, 30, 99, 70  
2019                -8.5807     -53.2450       0.8655  12, 30, 99, 70  
2020               -11.5918    -157.2035      -0.3370  12, 30, 99, 70  
2021                -8.8584     -23.0806      11.5053  12, 30, 99, 70  
2022               -10.3236     -55.2040       0.1051  12, 30, 99, 70  
2023                -9.3539     -36.9730       1.2150  12, 30, 99, 70  
2024                -7.1377     -35.5320       0.8971  12, 30, 99, 70  
Overall             -9.7616    -201.5641       2.1639   12,30, 99, 70  "
2.156675892787367,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     108.3883           19  68.4211               11.5150   
2018     -83.8737           25  40.0000                7.4258   
2019      96.7072           17  58.8235               14.6235   
2020      23.1314           20  25.0000               41.8317   
2021     126.6838           24  62.5000               13.2313   
2022      -3.0317           25  40.0000               13.8181   
2023     -57.3777           22  31.8182                7.4320   
2024      21.8124           11  54.5455                9.1525   
Overall  232.4399          163  47.8469               13.0786   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio      Variation  
2017                -6.8844     -16.0108       6.7697  8, 24, 84, 40  
2018               -10.5421     -85.0537      -0.9861  8, 24, 84, 40  
2019                -7.0754     -20.6274       4.6883  8, 24, 84, 40  
2020               -12.4018     -83.1266       0.2783  8, 24, 84, 40  
2021                -7.9761     -31.9850       3.9607  8, 24, 84, 40  
2022                -9.4142     -98.7087      -0.0307  8, 24, 84, 40  
2023                -7.2934     -59.0369      -0.9719  8, 24, 84, 40  
2024                -6.6206     -19.0598       1.1444  8, 24, 84, 40  
Overall             -9.0878    -107.7769       2.1567   8,24, 84, 40  "
2.150457115308063,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     182.9990           20  65.0000               16.8460   
2018      -5.5327           33  30.3030               16.5169   
2019     102.7039           26  61.5385               12.2655   
2020     -42.5633           30  26.6667               25.8735   
2021     206.8510           28  53.5714               21.2324   
2022     -21.4531           25  28.0000               24.6180   
2023      42.4200           25  40.0000               17.1581   
2024       4.5613           17  47.0588                8.6165   
Overall  469.9860          204  39.8524               16.7192   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio      Variation  
2017                -5.1428     -16.5750      11.0406  8, 33, 90, 90  
2018                -7.4218     -87.7849      -0.0630  8, 33, 90, 90  
2019                -9.3543     -30.8551       3.3286  8, 33, 90, 90  
2020               -11.3432    -168.6576      -0.2524  8, 33, 90, 90  
2021                -8.5873     -42.6467       4.8503  8, 33, 90, 90  
2022               -10.7655    -128.3345      -0.1672  8, 33, 90, 90  
2023                -8.6107     -62.4702       0.6790  8, 33, 90, 90  
2024                -7.1523     -22.2016       0.2055  8, 33, 90, 90  
Overall             -9.2505    -218.5517       2.1505   8,33, 90, 90  "
2.147806306848605,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     192.3648           19  68.4211               16.7464   
2018     -25.0743           33  27.2727               17.3654   
2019      73.0991           24  54.1667               13.8289   
2020     -62.6833           30  23.3333               28.2185   
2021     252.4039           28  53.5714               24.9246   
2022     -29.1302           23  21.7391               33.8992   
2023      33.3981           25  40.0000               16.9905   
2024      18.3243           15  46.6667               10.6048   
Overall  452.7024          197  37.6923               18.8866   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio      Variation  
2017                -4.2230     -10.6617      18.0427  8, 33, 99, 90  
2018                -7.5568    -107.3265      -0.2336  8, 33, 99, 90  
2019                -9.6979     -48.5486       1.5057  8, 33, 99, 90  
2020               -11.3136    -179.3193      -0.3496  8, 33, 99, 90  
2021                -9.3435     -42.6467       5.9185  8, 33, 99, 90  
2022               -11.0348    -133.8582      -0.2176  8, 33, 99, 90  
2023                -9.1005     -62.4702       0.5346  8, 33, 99, 90  
2024                -6.9886     -22.8422       0.8022  8, 33, 99, 90  
Overall             -9.4065    -210.7743       2.1478   8,33, 99, 90  "
2.143037698694642,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     152.2788           27  70.3704               10.8500   
2018     -54.6088           40  45.0000                8.2440   
2019     126.1051           31  58.0645               10.7087   
2020      38.4463           33  30.3030               30.4067   
2021     113.7719           33  60.6061               11.4221   
2022      -9.6891           35  45.7143               11.0191   
2023     -54.8711           31  35.4839                7.3322   
2024      86.3021           19  57.8947               11.8692   
Overall  397.7352          249  47.8261               11.8393   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio      Variation  
2017                -6.7338     -26.6725       5.7092  8, 33, 84, 40  
2018                -9.2273     -97.7565      -0.5586  8, 33, 84, 40  
2019                -5.1270     -20.8402       6.0510  8, 33, 84, 40  
2020               -11.5487    -148.4455       0.2590  8, 33, 84, 40  
2021                -8.8207     -41.2177       2.7603  8, 33, 84, 40  
2022                -9.7892     -92.2707      -0.1050  8, 33, 84, 40  
2023                -6.7763     -54.6684      -1.0037  8, 33, 84, 40  
2024                -5.5324     -12.3671       6.9783  8, 33, 84, 40  
Overall             -8.7663    -185.5941       2.1430   8,33, 84, 40  "
2.1403350084130417,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017      45.1749           23  52.1739               10.2945   
2018      -7.8139           26  53.8462                8.9575   
2019      72.0809           29  58.6207                9.9637   
2020     -68.9496           32  25.0000               23.0290   
2021     165.6575           24  66.6667               15.0348   
2022      93.1763           26  50.0000               14.7735   
2023      49.6480           23  52.1739               10.6988   
2024      58.9043           16  56.2500               13.2574   
Overall  407.8783          199  48.0916               12.3692   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -7.1236     -25.2114       1.7918  12, 33, 99, 20  
2018               -11.1016     -52.2943      -0.1494  12, 33, 99, 20  
2019                -8.1085     -38.7258       1.8613  12, 33, 99, 20  
2020               -10.5492    -180.7528      -0.3815  12, 33, 99, 20  
2021                -9.3623     -21.4593       7.7196  12, 33, 99, 20  
2022                -7.6061     -32.6495       2.8538  12, 33, 99, 20  
2023                -7.1579     -39.6967       1.2507  12, 33, 99, 20  
2024                -8.6304     -21.3448       2.7597  12, 33, 99, 20  
Overall             -9.1359    -190.5675       2.1403   12,33, 99, 20  "
2.133795024241965,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     157.6406           27  62.9630               13.4229   
2018     -67.3397           38  44.7368                8.0176   
2019      68.5912           31  51.6129               11.1583   
2020      30.1082           37  32.4324               25.8114   
2021     173.1059           33  57.5758               16.1314   
2022      13.7685           37  40.5405               15.2866   
2023     -72.1278           32  25.0000                7.6044   
2024     101.3110           19  52.6316               18.2528   
Overall  405.0579          254  44.0367               13.9625   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -7.0549     -31.9313       4.9369  10, 36, 90, 40  
2018                -9.6971     -92.5160      -0.7279  10, 36, 90, 40  
2019                -7.3294     -45.3301       1.5131  10, 36, 90, 40  
2020               -11.1851    -189.8298       0.1586  10, 36, 90, 40  
2021                -9.5279     -49.4905       3.4978  10, 36, 90, 40  
2022                -9.7968    -109.4732       0.1258  10, 36, 90, 40  
2023                -5.5401     -81.9628      -0.8800  10, 36, 90, 40  
2024                -9.0241     -21.3233       4.7512  10, 36, 90, 40  
Overall             -8.9699    -189.8298       2.1338   10,36, 90, 40  "
2.1337096028384956,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     120.9580           23  47.8261               16.1238   
2018     -25.2976           35  31.4286               14.0023   
2019      72.4959           28  50.0000               12.9228   
2020     -67.6146           32  18.7500               35.4090   
2021     220.0662           29  44.8276               26.7762   
2022      39.8022           23  34.7826               26.8350   
2023      35.1627           24  41.6667               16.7276   
2024      44.2923           15  46.6667               13.3545   
Overall  439.8651          209  36.9565               18.1593   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio      Variation  
2017                -4.7003     -29.2177       4.1399  8, 33, 99, 80  
2018                -7.4718    -118.3926      -0.2137  8, 33, 99, 80  
2019                -7.7445     -45.1792       1.6046  8, 33, 99, 80  
2020               -10.7719    -179.3193      -0.3771  8, 33, 99, 80  
2021                -8.0015     -45.2951       4.8585  8, 33, 99, 80  
2022               -11.6585     -77.6824       0.5124  8, 33, 99, 80  
2023                -9.4367     -53.3083       0.6596  8, 33, 99, 80  
2024                -6.1487     -21.5697       2.0535  8, 33, 99, 80  
Overall             -8.9991    -206.1504       2.1337   8,33, 99, 80  "
2.129910453286896,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     136.5487           18  61.1111               16.4321   
2018     -54.8279           30  33.3333               11.7706   
2019     142.5496           26  57.6923               16.5765   
2020     -47.7455           33  27.2727               24.7437   
2021     247.9730           26  61.5385               21.6223   
2022     -88.2588           26  15.3846               35.2853   
2023      38.7477           21  33.3333               20.9427   
2024      50.6762           16  43.7500               16.9924   
Overall  425.6629          196  39.1473               18.3218   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -6.3149     -21.9132       6.2314  10, 33, 90, 90  
2018                -8.6267     -80.6277      -0.6800  10, 33, 90, 90  
2019                -9.6453     -30.1903       4.7217  10, 33, 90, 90  
2020               -11.2683    -199.8501      -0.2389  10, 33, 90, 90  
2021                -9.7984     -42.6467       5.8146  10, 33, 90, 90  
2022               -10.4273    -174.7892      -0.5049  10, 33, 90, 90  
2023                -7.7037     -65.4590       0.5919  10, 33, 90, 90  
2024                -7.5857     -21.5697       2.3494  10, 33, 90, 90  
Overall             -9.5264    -199.8501       2.1299   10,33, 90, 90  "
2.1295573856469923,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     104.2324           25  64.0000               10.5478   
2018     -57.6618           36  44.4444                8.7128   
2019     108.1271           26  57.6923               11.0874   
2020      40.4666           30  33.3333               28.1279   
2021     114.4290           30  60.0000               12.1222   
2022     -21.4892           32  43.7500               10.9888   
2023     -63.7788           29  31.0345                7.1821   
2024      97.7926           16  62.5000               12.7377   
Overall  322.1179          224  46.8750               11.9603   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio      Variation  
2017                -7.1702     -37.3342       2.7919  8, 30, 84, 40  
2018                -9.8533     -96.0594      -0.6003  8, 30, 84, 40  
2019                -5.2895     -25.8962       4.1754  8, 30, 84, 40  
2020               -12.0406    -137.7838       0.2937  8, 30, 84, 40  
2021                -8.6475     -36.4898       3.1359  8, 30, 84, 40  
2022                -9.7407    -114.7324      -0.1873  8, 30, 84, 40  
2023                -6.4209     -68.2563      -0.9344  8, 30, 84, 40  
2024                -4.9308     -12.3671       7.9075  8, 30, 84, 40  
Overall             -8.8220    -151.2605       2.1296   8,30, 84, 40  "
2.1178961970126706,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     140.0027           18  61.1111               18.1074   
2018       8.9598           20  60.0000                8.4582   
2019      47.1858           22  45.4545               13.3843   
2020     -43.8927           25  16.0000               47.8570   
2021      96.5870           20  65.0000               12.5143   
2022     125.5641           22  40.9091               27.1293   
2023      -5.8391           19  47.3684                8.1743   
2024      42.0982           13  46.1538               16.6135   
Overall  410.6658          159  44.7619               15.2624   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -8.4541     -30.9925       4.5173  12, 30, 84, 50  
2018               -11.5673     -28.0321       0.3196  12, 30, 84, 50  
2019                -7.2214     -55.8010       0.8456  12, 30, 84, 50  
2020               -11.2057    -157.2035      -0.2792  12, 30, 84, 50  
2021                -9.4427     -21.3233       4.5296  12, 30, 84, 50  
2022                -9.1231     -42.8016       2.9336  12, 30, 84, 50  
2023                -7.9408     -37.2496      -0.1568  12, 30, 84, 50  
2024                -8.2261     -35.8300       1.1749  12, 30, 84, 50  
Overall             -9.4784    -193.9027       2.1179   12,30, 84, 50  "
2.1129923604831706,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     172.6676           18  55.5556               22.6631   
2018     -38.8642           23  43.4783               10.9395   
2019      32.3281           25  48.0000               12.3366   
2020    -100.9988           30  20.0000               29.1713   
2021     253.6629           23  52.1739               28.7047   
2022      72.1464           24  33.3333               29.0261   
2023      30.2856           21  52.3810               10.8868   
2024      74.4960           14  50.0000               17.3101   
Overall  495.7237          178  40.7563               17.4255   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -6.7454     -26.9776       6.4004  12, 33, 87, 70  
2018               -11.4045     -69.4426      -0.5597  12, 33, 87, 70  
2019                -8.9008     -63.9067       0.5059  12, 33, 87, 70  
2020               -11.5011    -187.1550      -0.5397  12, 33, 87, 70  
2021                -8.2539     -31.9850       7.9307  12, 33, 87, 70  
2022               -10.0039     -55.2040       1.3069  12, 33, 87, 70  
2023                -8.9469     -40.9487       0.7396  12, 33, 87, 70  
2024                -6.6678     -12.3671       6.0237  12, 33, 87, 70  
Overall             -9.6788    -234.6074       2.1130   12,33, 87, 70  "
2.10473680562614,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     106.2657           29  65.5172                9.8234   
2018     -28.1890           31  48.3871                9.9302   
2019      70.2333           32  59.3750                9.1670   
2020      65.0915           34  29.4118               33.4539   
2021     153.5396           31  61.2903               13.8293   
2022     -17.2918           33  36.3636               14.1810   
2023     -12.2703           26  38.4615               10.1405   
2024      19.3838           18  50.0000               10.8800   
Overall  356.7628          234  47.3684               12.8766   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -8.0379     -30.9210       3.4367  10, 33, 99, 30  
2018               -11.0714     -70.9102      -0.3975  10, 33, 99, 30  
2019                -7.9954     -34.4030       2.0415  10, 33, 99, 30  
2020               -11.2270    -169.5047       0.3840  10, 33, 99, 30  
2021                -9.1014     -46.5579       3.2978  10, 33, 99, 30  
2022                -8.9269     -69.8284      -0.2476  10, 33, 99, 30  
2023                -7.1047     -70.9068      -0.1730  10, 33, 99, 30  
2024                -8.7263     -21.7577       0.8909  10, 33, 99, 30  
Overall             -9.5893    -169.5047       2.1047   10,33, 99, 30  "
2.0929049267542,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     192.3648           19  68.4211               16.7464   
2018     -25.0743           33  27.2727               17.3654   
2019      73.0991           24  54.1667               13.8289   
2020     -62.6833           30  23.3333               28.2185   
2021     252.4039           28  53.5714               24.9246   
2022     -29.1302           23  21.7391               33.8992   
2023      33.3981           25  40.0000               16.9905   
2024       1.4337           16  43.7500                9.4007   
Overall  435.8118          198  37.4046               18.7488   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio      Variation  
2017                -4.2230     -10.6617      18.0427  8, 33, 96, 90  
2018                -7.5568    -107.3265      -0.2336  8, 33, 96, 90  
2019                -9.6979     -48.5486       1.5057  8, 33, 96, 90  
2020               -11.3136    -179.3193      -0.3496  8, 33, 96, 90  
2021                -9.3435     -42.6467       5.9185  8, 33, 96, 90  
2022               -11.0348    -133.8582      -0.2176  8, 33, 96, 90  
2023                -9.1005     -62.4702       0.5346  8, 33, 96, 90  
2024                -7.1523     -22.8422       0.0628  8, 33, 96, 90  
Overall             -9.4084    -208.2330       2.0929   8,33, 96, 90  "
2.0923446204595444,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     107.2153           24  45.8333               15.8437   
2018      -5.7560           35  34.2857               13.5755   
2019      90.7142           29  55.1724               11.6253   
2020     -45.8272           32  21.8750               31.9400   
2021     220.0662           29  44.8276               26.7762   
2022      55.9875           23  39.1304               24.4671   
2023      36.8382           24  41.6667               16.8952   
2024      28.1706           16  43.7500               12.2603   
Overall  487.4088          212  38.2979               17.1624   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio      Variation  
2017                -5.1589     -29.2177       3.6695  8, 33, 93, 80  
2018                -7.3331     -98.8510      -0.0582  8, 33, 93, 80  
2019                -7.3300     -28.0113       3.2385  8, 33, 93, 80  
2020               -10.7763    -168.6576      -0.2717  8, 33, 93, 80  
2021                -8.0015     -45.2951       4.8585  8, 33, 93, 80  
2022               -11.7297     -61.4971       0.9104  8, 33, 93, 80  
2023                -9.4367     -53.3083       0.6910  8, 33, 93, 80  
2024                -6.4057     -21.5697       1.3060  8, 33, 93, 80  
Overall             -8.9722    -232.9486       2.0923   8,33, 93, 80  "
2.0903364599237744,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     152.6261           19  52.6316               20.2633   
2018     -98.9349           31  25.8065               12.5249   
2019      71.7474           29  51.7241               12.7580   
2020      21.2719           34  26.4706               33.4226   
2021     227.4492           29  44.8276               27.0219   
2022     -16.8700           25  28.0000               25.9282   
2023      41.5000           21  38.0952               18.1804   
2024      92.6444           14  50.0000               20.8504   
Overall  491.4341          202  36.6038               19.7226   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -5.5563     -28.4457       5.3655  10, 33, 96, 80  
2018                -8.6580    -135.6118      -0.7295  10, 33, 96, 80  
2019                -8.5444     -51.3593       1.3970  10, 33, 96, 80  
2020               -11.1812    -199.8501       0.1064  10, 33, 96, 80  
2021                -7.7398     -46.2499       4.9178  10, 33, 96, 80  
2022               -11.0204    -116.1333      -0.1453  10, 33, 96, 80  
2023                -7.9956     -65.4590       0.6340  10, 33, 96, 80  
2024                -7.6155     -21.5697       4.2951  10, 33, 96, 80  
Overall             -9.2014    -235.0981       2.0903   10,33, 96, 80  "
2.0793934715737517,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     172.6676           18  55.5556               22.6631   
2018     -38.8642           23  43.4783               10.9395   
2019      32.3281           25  48.0000               12.3366   
2020    -100.9988           30  20.0000               29.1713   
2021     245.7804           22  50.0000               30.5976   
2022      72.1464           24  33.3333               29.0261   
2023      30.2856           21  52.3810               10.8868   
2024      74.4960           14  50.0000               17.3101   
Overall  487.8411          177  40.6780               18.0355   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -6.7454     -26.9776       6.4004  12, 33, 90, 70  
2018               -11.4045     -69.4426      -0.5597  12, 33, 90, 70  
2019                -8.9008     -63.9067       0.5059  12, 33, 90, 70  
2020               -11.5011    -187.1550      -0.5397  12, 33, 90, 70  
2021                -8.2539     -31.9850       7.6842  12, 33, 90, 70  
2022               -10.0039     -55.2040       1.3069  12, 33, 90, 70  
2023                -8.9469     -40.9487       0.7396  12, 33, 90, 70  
2024                -6.6678     -12.3671       6.0237  12, 33, 90, 70  
Overall             -9.6805    -234.6074       2.0794   12,33, 90, 70  "
2.0748050316015076,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     133.9239           17  58.8235               18.2286   
2018     -20.4139           19  47.3684                9.7214   
2019      46.0815           22  50.0000               12.7699   
2020     -89.7297           24  16.6667               35.5264   
2021     265.7442           19  57.8947               30.6011   
2022       5.8008           22  31.8182               22.9508   
2023      44.9230           19  57.8947               10.8868   
2024      31.8762           12  33.3333               22.2445   
Overall  418.2061          154  42.2330               17.2462   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -6.9089     -26.9776       4.9643  12, 30, 90, 70  
2018               -10.7906     -48.1193      -0.4242  12, 30, 90, 70  
2019                -8.5807     -53.2450       0.8655  12, 30, 90, 70  
2020               -11.5918    -157.2035      -0.5708  12, 30, 90, 70  
2021                -8.8584     -23.0806      11.5138  12, 30, 90, 70  
2022               -10.3236     -55.2040       0.1051  12, 30, 90, 70  
2023                -9.3539     -36.9730       1.2150  12, 30, 90, 70  
2024                -7.1377     -35.5320       0.8971  12, 30, 90, 70  
Overall             -9.7540    -201.5641       2.0748   12,30, 90, 70  "
2.068611280005834,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     108.9351           19  68.4211               11.5570   
2018     -88.9135           25  40.0000                6.9218   
2019      95.8535           17  52.9412               16.1710   
2020      23.1314           20  25.0000               41.8317   
2021     125.7692           24  62.5000               13.1703   
2022      -3.9603           25  40.0000               13.7252   
2023     -44.9790           22  36.3636                7.5639   
2024       9.0040           11  45.4545               10.8722   
Overall  224.8405          163  47.3684               13.3569   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio      Variation  
2017                -6.8844     -16.0108       6.8038  8, 24, 87, 40  
2018               -10.5421     -90.0934      -0.9869  8, 24, 87, 40  
2019                -6.2107     -21.4812       4.4622  8, 24, 87, 40  
2020               -12.4018     -83.1266       0.2783  8, 24, 87, 40  
2021                -7.9761     -31.9850       3.9321  8, 24, 87, 40  
2022                -9.4142     -98.7087      -0.0401  8, 24, 87, 40  
2023                -7.5350     -56.2345      -0.7998  8, 24, 87, 40  
2024                -7.5595     -19.0598       0.4724  8, 24, 87, 40  
Overall             -9.0825    -108.6915       2.0686   8,24, 87, 40  "
2.058386709173509,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017      65.5038           22  54.5455               11.6877   
2018     -20.7363           26  50.0000               10.2676   
2019      56.8617           29  58.6207                9.2664   
2020     -48.3022           32  28.1250               24.5810   
2021     175.8088           23  73.9130               14.1046   
2022      91.1350           26  34.6154               24.6104   
2023      49.9230           21  57.1429               10.4525   
2024      21.3367           17  52.9412               10.8800   
Overall  391.5307          196  48.2490               12.9568   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio       Variation  
2017                -7.4748     -36.6857       1.7855  12, 33, 84, 30  
2018               -11.8627     -63.7224      -0.3254  12, 33, 84, 30  
2019                -8.3889     -34.4764       1.6493  12, 33, 84, 30  
2020               -11.7188    -180.7528      -0.2672  12, 33, 84, 30  
2021               -10.6617     -21.3233       8.2449  12, 33, 84, 30  
2022                -7.6682     -41.1521       2.2146  12, 33, 84, 30  
2023                -8.3896     -38.7726       1.2876  12, 33, 84, 30  
2024                -9.5729     -21.7577       0.9807  12, 33, 84, 30  
Overall             -9.8337    -190.2124       2.0584   12,33, 84, 30  "
2.045069758461945,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     106.6143           25  64.0000               10.6966   
2018     -56.9748           35  45.7143                8.4696   
2019      99.2828           26  53.8462               11.8297   
2020      40.4666           30  33.3333               28.1279   
2021     101.6645           29  55.1724               12.8638   
2022     -22.4178           32  43.7500               10.9225   
2023     -51.3413           29  34.4828                7.6467   
2024      84.3453           16  56.2500               14.0205   
Overall  301.6396          222  45.9649               12.3608   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio      Variation  
2017                -7.1702     -37.3342       2.8557  8, 30, 87, 40  
2018               -10.1310     -95.3723      -0.5974  8, 30, 87, 40  
2019                -5.5277     -26.7500       3.7115  8, 30, 87, 40  
2020               -12.0406    -137.7838       0.2937  8, 30, 87, 40  
2021                -8.0120     -50.1626       2.0267  8, 30, 87, 40  
2022                -9.7407    -114.7324      -0.1954  8, 30, 87, 40  
2023                -6.7267     -68.2563      -0.7522  8, 30, 87, 40  
2024                -5.9770     -14.2046       5.9379  8, 30, 87, 40  
Overall             -8.8660    -147.4960       2.0451   8,30, 87, 40  "
2.0431579770209107,"        Total ROI Total Trades Win Rate Avg Profit% per Trade  \
2017     103.0325           30  73.3333                7.8665   
2018     -39.5019           39  46.1538                8.6569   
2019      75.3936           37  54.0541                9.1753   
2020      13.3716           33  27.2727               31.3937   
2021     153.3158           32  56.2500               15.2260   
2022      -3.6734           34  41.1765               12.3263   
2023      25.8964           31  45.1613               10.8492   
2024      10.9301           20  50.0000                9.1368   
Overall  338.7647          256  47.4164               12.0559   

        Avg Loss% per Trade Max Drawdown ROI/DD Ratio      Variation  
2017                -8.7539     -27.8972       3.6933  8, 33, 99, 30  
2018                -9.3012     -94.3718      -0.4186  8, 33, 99, 30  
2019                -6.3596     -31.7342       2.3758  8, 33, 99, 30  
2020               -11.2155    -148.4455       0.0901  8, 33, 99, 30  
2021                -8.6251     -49.9410       3.0699  8, 33, 99, 30  
2022                -8.8121     -69.3621      -0.0530  8, 33, 99, 30  
2023                -7.4113     -44.0162       0.5883  8, 33, 99, 30  
2024                -8.0438     -21.5697       0.5067  8, 33, 99, 30  
Overall             -9.0058    -165.8045       2.0432   8,33, 99, 30  "
